date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace
2021-03-30,1133,8,1148,14201,550,1117,15,1,0,121,68,859,74,34,87,68,337,303,136,83,52,18,4,0,0,41,1,28,87,213
2021-03-31,1482,2,1070,14605,849,1462,20,0,0,141,85,1166,82,45,96,85,482,379,186,119,53,24,5,0,0,47,7,62,39,540
2021-04-01,1178,20,1377,14400,462,1170,8,0,0,109,74,871,100,37,72,74,342,275,157,97,66,30,4,0,0,47,7,0,37,518
2021-04-02,1294,26,1442,14247,551,1286,8,0,0,125,60,919,107,44,81,60,358,289,152,120,74,19,14,0,11,149,14,0,237,1268
2021-04-03,1638,7,1449,14433,898,1629,9,0,0,136,91,1275,100,49,87,91,448,554,172,101,65,29,6,0,0,105,15,0,99,645
2021-04-04,1349,7,1270,14510,654,1341,8,0,0,131,71,885,100,58,73,71,331,280,149,125,73,20,7,0,0,105,7,18,197,254
2021-04-05,1070,9,1294,14279,367,1060,10,0,0,122,61,783,93,44,78,61,304,239,146,94,69,15,9,0,50,152,0,230,70,199
2021-04-06,1300,24,1412,14162,563,1289,10,1,0,120,94,886,77,37,83,94,300,289,169,128,58,14,5,0,83,213,4,70,2,879
2021-04-07,1139,13,1199,14098,450,1122,17,0,0,127,68,811,128,48,79,68,260,284,137,130,78,42,8,0,7,297,73,10,34,1121
2021-04-08,1285,17,1175,14204,438,1272,11,2,0,90,77,1014,98,40,50,77,357,371,173,113,66,23,9,0,23,748,36,29,74,1169
2021-04-09,1854,20,1247,14806,681,1821,31,2,0,201,117,1349,174,69,132,117,479,421,250,199,124,38,12,0,4,250,8,100,54,886
2021-04-10,1510,5,1248,15060,466,1495,13,2,0,159,115,1077,149,57,102,115,377,348,210,142,101,35,13,0,5,73,25,8,7,613
2021-04-11,1739,8,1216,15575,742,1721,15,3,0,159,104,1300,143,53,106,104,490,401,247,162,91,44,8,0,0,19,18,18,2,105
2021-04-12,1317,12,1052,15836,456,1308,9,0,0,123,80,918,142,44,79,80,332,282,173,131,98,34,10,0,3,1,22,52,0,81
2021-04-13,1767,9,1290,16301,668,1758,7,2,0,172,87,1336,154,66,106,87,585,358,198,195,104,37,13,0,7,142,1,47,21,342
2021-04-14,1889,6,1485,16697,689,1869,16,4,0,181,219,1221,166,71,110,219,449,395,196,181,116,41,9,0,28,116,1,59,94,235
2021-04-15,2148,19,1259,17576,896,2131,11,6,0,188,234,1500,202,60,128,234,608,457,275,160,122,60,20,0,33,270,0,118,57,332
2021-04-16,2551,29,1524,18601,990,2530,17,4,0,214,169,1961,179,71,143,169,953,493,297,218,113,51,15,0,34,93,0,446,82,227
2021-04-17,2331,12,1832,19095,659,2306,22,3,0,229,327,1570,172,79,150,327,647,461,277,185,127,29,16,0,37,99,0,185,39,179
2021-04-18,2195,10,1427,19855,791,2174,18,3,0,206,212,1517,171,80,126,212,614,455,263,185,118,35,18,0,19,74,0,183,18,356
2021-04-19,2078,13,1402,20523,628,2060,15,3,0,200,259,1420,179,81,119,259,526,411,265,218,114,46,19,0,17,182,0,175,13,171
2021-04-20,2341,7,1592,21269,598,2322,15,4,0,241,342,1552,194,100,141,342,607,449,297,199,121,56,17,0,3,121,0,235,4,95
2021-04-21,2340,12,1910,21688,759,2317,15,8,0,202,413,1498,201,84,118,413,566,443,273,216,123,61,17,0,14,121,0,325,40,120
2021-04-22,2875,29,2541,22015,983,2841,29,5,0,290,540,1788,230,104,186,540,658,509,375,246,149,64,17,0,37,65,1,501,51,152
2021-04-23,2847,4,2341,22513,751,2810,23,14,0,296,322,1884,252,96,200,322,769,513,339,263,179,65,8,0,17,131,0,283,62,97
2021-04-24,2717,27,2292,22927,671,2676,29,12,0,297,381,1768,244,102,195,381,630,543,331,264,143,87,14,0,19,108,0,242,21,128
2021-04-25,2690,10,1853,23754,846,2658,25,7,0,281,279,1781,273,89,192,279,617,506,393,265,185,75,13,0,50,121,0,166,18,349
2021-04-26,2776,4,1803,24714,806,2746,23,7,0,287,255,1859,286,97,190,255,659,595,329,276,203,68,15,0,56,113,0,105,17,287
2021-04-27,2733,5,2019,25415,721,2696,22,15,0,302,318,1813,266,88,214,318,703,489,362,259,182,57,27,0,17,105,17,161,36,256
2021-04-28,3142,13,1822,26720,677,3099,28,15,0,353,358,2057,363,97,256,358,742,560,435,320,237,98,28,0,34,144,18,213,5,57
2021-04-29,3332,9,1943,28094,690,3283,38,11,0,369,341,2182,371,105,264,341,783,646,419,334,220,126,25,0,47,138,1,151,45,127
2021-04-30,3788,2,2640,29228,1069,3730,39,19,0,427,473,2420,405,127,300,473,815,708,490,407,266,102,37,0,36,208,11,271,42,217
2021-05-01,2881,16,2462,29632,873,2826,40,15,0,345,279,1899,308,95,250,279,710,553,347,289,197,89,22,0,0,30,14,0,111,590
2021-05-02,3418,10,2698,30340,1084,3368,38,12,0,454,390,2182,336,150,304,390,730,658,446,348,228,85,23,0,6,88,39,0,145,762
2021-05-03,2500,4,2068,30754,737,2468,24,8,0,290,239,1683,273,86,204,239,575,509,330,269,185,70,18,0,6,65,1,0,81,813
2021-05-04,3120,6,2334,31517,839,3062,36,22,0,348,289,2074,356,121,227,289,740,585,404,345,247,82,27,0,0,97,1,26,14,116
2021-05-05,3744,7,2304,32940,743,3673,48,23,0,383,303,2598,434,130,253,303,970,727,512,389,295,107,32,0,34,141,0,126,34,204
2021-05-06,3551,16,2709,33763,924,3485,44,22,0,376,241,2500,418,124,252,241,910,700,493,397,263,132,23,0,148,274,17,8,66,791
2021-05-07,4498,5,3449,34790,1132,4419,62,17,0,611,372,2968,524,173,438,372,967,873,635,493,350,139,35,0,0,350,55,0,40,1182
2021-05-08,4519,5,2719,36565,993,4451,52,16,0,486,297,3050,537,153,333,297,1086,877,589,498,365,137,35,0,12,682,65,41,165,1346
2021-05-09,3733,6,3211,37061,856,3665,43,25,0,437,238,2599,422,139,298,238,959,764,461,415,286,108,28,0,6,447,98,23,41,1385
2021-05-10,3807,5,3454,37397,782,3721,63,23,0,452,291,2544,495,159,293,291,877,707,475,485,313,142,40,0,0,199,30,10,3,377
2021-05-11,3973,5,2848,38500,1001,3895,46,32,0,442,296,2779,427,186,256,296,1042,795,501,441,296,103,28,0,0,60,0,35,0,59
2021-05-12,4765,7,3124,40102,1004,4677,62,26,0,460,324,3355,582,164,296,324,1198,980,655,522,400,149,33,0,13,3,12,69,0,39
2021-05-13,4855,3,3347,41583,1062,4748,77,30,0,465,480,3288,577,181,284,480,1194,977,608,509,364,156,57,0,69,180,3,255,0,323
2021-05-14,4113,1,4190,41472,994,3999,89,25,0,458,273,2751,586,179,279,273,983,794,513,461,387,162,37,0,111,215,28,52,0,383
2021-05-15,4140,9,3432,42136,999,4013,92,35,0,446,235,2778,605,165,281,235,1016,814,539,409,429,137,39,0,169,179,13,57,29,397
2021-05-16,3780,2,3990,41890,914,3674,82,24,0,403,268,2559,521,160,243,268,913,696,492,458,367,124,30,0,158,111,3,49,0,262
2021-05-17,4446,3,2784,43507,852,4327,86,33,0,434,307,2986,681,179,255,307,1063,842,583,498,460,166,55,0,131,203,7,74,0,230
2021-05-18,4865,5,3497,44828,867,4730,88,47,0,519,331,3338,658,211,308,331,1226,935,607,570,450,154,54,0,158,182,6,74,0,181
2021-05-19,6075,3,3516,47341,1547,5906,102,67,0,610,381,4225,784,248,362,381,1489,1312,745,679,536,188,60,0,267,193,1,107,0,687
2021-05-20,6806,2,3916,50172,1594,6615,118,73,0,668,466,4759,844,255,413,466,1720,1336,931,772,560,220,64,0,359,230,16,158,0,527
2021-05-21,6493,2,4508,52107,1243,6298,106,89,0,694,419,4571,753,260,434,419,1666,1260,904,741,503,201,49,0,310,149,1,75,2,362
2021-05-22,6320,3,4694,53683,1318,6107,127,86,0,788,428,4178,830,313,475,428,1512,1208,788,670,520,230,80,0,240,230,25,38,0,365
2021-05-23,6976,9,3587,57023,1586,6739,135,102,0,852,438,4626,899,319,533,438,1829,1295,796,706,589,226,84,0,336,317,15,50,6,422
2021-05-24,6509,26,3452,60019,1481,6297,119,93,0,793,482,4472,701,295,498,482,1688,1299,830,655,466,184,51,19,244,310,25,45,12,505
2021-05-25,7289,4,3789,63459,1388,7060,132,97,0,933,533,4944,833,388,545,533,1893,1389,888,774,549,211,73,0,278,312,43,43,0,367
2021-05-26,7478,5,4665,66209,1288,7246,125,107,0,950,501,5103,836,367,583,501,1940,1457,885,821,564,209,63,0,259,234,5,63,0,411
2021-05-27,7857,9,4598,69409,1495,7582,147,128,0,990,578,5390,832,407,583,578,2024,1569,956,841,555,203,74,0,247,311,14,43,48,335
2021-05-28,8290,2,4814,72824,1842,8026,150,114,0,1073,627,5564,871,428,645,627,2154,1557,987,866,568,226,77,0,294,298,7,57,60,625
2021-05-29,9020,6,5527,76219,1704,8709,165,146,0,1193,619,6110,920,477,716,619,2302,1702,1145,961,638,225,57,0,328,385,18,30,78,486
2021-05-30,6999,4,5121,78018,1366,6763,142,94,0,939,475,4656,748,383,556,475,1817,1370,837,632,504,188,56,0,161,641,117,399,0,1091
2021-05-31,6824,3,5251,79524,1331,6586,136,102,0,985,518,4456,750,366,619,518,1742,1267,805,642,515,187,48,0,148,268,14,33,0,620
2021-06-01,7105,2,6083,80475,1362,6828,154,123,0,966,526,4800,758,374,592,526,1944,1377,786,693,482,208,68,0,2,21,12,0,81,1463
2021-06-02,7703,2,5777,82275,1434,7394,167,142,0,1027,507,5265,706,421,606,507,2148,1471,938,708,453,193,60,0,6,120,15,0,133,1020
2021-06-03,8209,64,7049,83332,1820,7928,143,138,0,929,535,5766,776,384,545,535,2279,1720,980,787,518,202,56,0,0,64,15,0,54,428
2021-06-04,7748,2,6624,84370,1708,7445,181,122,0,956,494,5276,740,392,564,494,2071,1517,909,779,485,182,73,0,9,70,0,35,144,176
2021-06-05,7452,8,6105,85608,1727,7173,157,122,0,926,491,5044,718,348,578,491,2025,1444,872,703,492,156,70,0,58,121,9,195,3,360
2021-06-06,6241,14,5133,86629,1290,5962,167,112,0,858,366,4287,559,341,517,366,1744,1247,715,581,364,146,49,0,64,250,3,35,58,601
2021-06-07,5271,14,7548,84270,1113,5002,148,121,0,680,376,3659,514,252,428,376,1474,995,651,539,322,140,52,0,0,288,42,45,46,1746
2021-06-08,5566,4,6962,82798,1522,5338,143,85,0,681,357,3889,486,266,415,357,1541,1144,654,550,305,125,56,0,16,492,64,22,92,1260
2021-06-09,6239,11,7386,81576,1397,5970,154,115,0,755,415,4290,564,296,459,415,1666,1242,711,671,372,137,55,0,0,204,63,23,71,1015
2021-06-10,5671,8,7325,79849,1453,5392,155,124,0,754,396,3892,545,292,462,396,1467,1144,718,563,366,141,38,0,2,147,35,6,2,234
2021-06-11,6849,4,7749,78865,2429,6543,196,110,0,698,405,4787,509,283,415,405,1769,1545,850,623,327,132,50,0,0,0,21,9,0,82
2021-06-12,5793,6,8334,76248,1517,5524,161,108,0,722,398,3908,500,285,437,398,1488,1180,704,536,331,123,46,0,10,0,2,30,0,55
2021-06-13,5304,5,8163,73325,1622,5057,156,91,0,649,334,3672,415,257,392,334,1557,998,630,487,274,104,37,0,39,201,13,33,0,931
2021-06-14,4949,6,6588,71626,1458,4687,170,92,0,590,327,3469,469,237,353,327,1426,977,639,427,295,112,62,0,13,144,46,15,35,881
2021-06-15,5419,6,6831,70113,1591,5137,183,99,0,686,358,3654,541,262,424,358,1464,1040,618,532,302,145,94,0,25,218,65,4,3,843
2021-06-16,5150,3,7240,67950,1141,4837,220,93,0,638,355,3494,496,275,363,355,1301,1036,630,527,281,143,72,0,7,130,46,4,2,618
2021-06-17,5738,3,7530,66098,1692,5425,208,105,0,699,387,4122,456,280,419,387,1603,1247,754,518,293,125,38,0,12,239,16,7,31,1094
2021-06-18,6440,5,6861,65603,2338,6132,198,110,0,696,337,4180,485,286,410,337,1519,1358,801,502,310,112,63,0,18,158,49,1,101,1348
2021-06-19,5911,1,6918,64524,2192,5535,269,107,0,643,331,4185,449,238,405,331,1601,1366,743,475,303,103,43,0,10,266,82,23,263,1163
2021-06-20,5293,7,5941,63816,1835,5011,208,74,0,636,354,3566,383,245,391,354,1410,1089,639,428,238,97,48,0,19,192,33,4,78,1116
2021-06-21,4611,8,5439,62919,1783,4301,228,82,0,548,304,3121,372,219,329,304,1185,933,625,378,234,101,37,0,3,312,16,1,221,917
2021-06-22,4743,2,5557,62028,1469,4375,277,91,0,647,290,3244,462,259,388,290,1284,1000,552,408,308,107,47,0,10,219,36,15,85,826
2021-06-23,5244,7,6372,60817,1704,4809,334,101,0,642,307,3649,448,249,393,307,1451,1091,644,463,276,123,49,0,24,316,32,33,46,805
2021-06-24,5841,8,5411,61163,1881,5349,377,115,0,747,379,4015,517,294,453,379,1627,1136,732,520,350,122,45,0,11,372,43,5,79,1059
2021-06-25,5812,32,6775,60118,2146,5354,324,134,0,571,329,4108,431,238,333,329,1540,1398,704,466,287,103,41,0,0,386,33,17,84,1318
2021-06-26,5803,10,5193,60647,2060,5293,395,115,0,573,326,4280,464,210,363,326,1620,1439,744,477,317,120,27,0,13,225,16,21,203,1133
2021-06-27,5586,3,4777,61396,2131,5032,422,132,0,566,316,4174,424,232,334,316,1680,1273,742,479,274,101,49,0,2,240,58,4,202,1325
2021-06-28,5218,7,4744,61813,1770,4766,341,111,0,644,348,3755,385,233,411,348,1486,1203,630,436,261,92,32,0,1,278,12,18,111,1074
2021-06-29,6437,14,5298,62845,2351,5849,426,162,0,744,367,4191,517,296,448,367,1620,1391,649,531,332,141,44,0,2,444,32,5,86,1332
2021-06-30,6276,16,4929,64130,1685,5602,504,170,0,781,377,4401,507,322,459,377,1714,1328,789,570,319,123,65,0,8,259,62,9,104,877
2021-07-01,6988,5,5580,65454,2268,6165,647,176,0,809,379,4843,503,348,461,379,1935,1501,885,522,324,134,45,0,2,38,8,0,63,1403
2021-07-02,6982,3,6278,66085,2198,6190,590,202,0,744,413,5084,524,321,423,413,2070,1500,911,603,343,134,47,0,2,138,11,0,43,1164
2021-07-03,6658,11,5677,66959,1917,5883,590,185,0,793,408,4565,484,326,467,408,1856,1386,782,541,321,121,42,0,1,60,1,0,61,454
2021-07-04,6045,20,5271,67670,1799,5293,591,161,0,825,383,4212,464,345,480,383,1664,1287,764,497,273,129,62,4,1,179,13,8,27,156
2021-07-05,6387,26,4532,69448,1947,5552,623,212,0,741,352,4683,439,322,419,352,1862,1436,823,562,297,104,38,0,110,213,2,168,4,376
2021-07-06,7654,11,4797,72202,2463,6700,736,218,0,937,400,4978,522,403,534,400,2049,1533,825,571,346,133,43,0,66,233,31,34,11,442
2021-07-07,7097,26,4863,74345,2106,6155,728,214,0,822,456,5029,479,314,508,456,2001,1504,962,562,309,132,38,0,1,370,82,92,166,927
2021-07-08,8868,10,5802,77276,2704,7544,1030,294,0,870,493,6533,682,367,503,493,2659,2012,1117,745,456,161,65,0,20,579,32,14,97,1080
2021-07-09,9180,7,5713,80666,2343,7875,1016,289,0,1078,517,6471,637,420,658,517,2533,2062,1152,724,439,156,42,0,0,592,66,19,74,1082
2021-07-10,9353,11,5910,84022,3016,7915,1101,337,0,910,485,6453,651,352,558,485,2656,1934,1114,749,437,164,50,0,0,240,111,41,5,300
2021-07-11,9105,18,5194,87843,2199,7556,1209,340,0,1136,556,6492,661,452,684,556,2461,2052,1223,756,441,172,48,0,0,29,0,5,0,90
2021-07-12,8574,40,5041,91273,1843,7153,1098,323,0,1148,580,5993,649,481,667,580,2427,1833,1043,690,458,135,56,0,3,13,39,36,0,47
2021-07-13,11079,27,5990,96237,2700,9140,1475,464,0,1502,708,7622,759,624,878,708,2944,2390,1390,898,521,178,60,0,6,587,41,0,214,1375
2021-07-14,11618,26,6377,101360,2304,9324,1772,522,0,1620,699,8196,782,755,865,699,3107,2559,1539,991,541,178,63,0,0,430,189,3,97,1070
2021-07-15,13215,13,6095,108370,2828,10827,1876,512,0,1743,907,9270,796,748,995,907,3711,2762,1677,1120,542,187,67,0,1,654,67,54,195,1207
2021-07-16,12541,16,6742,114054,2785,10133,1869,539,0,1467,715,9043,801,627,840,715,3689,2757,1588,1009,559,187,55,0,2,468,99,36,179,1518
2021-07-17,12528,19,6629,119815,3206,10128,1917,483,0,1567,818,8698,818,674,893,818,3465,2670,1519,1044,540,195,83,0,0,425,100,41,268,1772
2021-07-18,10710,12,5778,124594,2164,8630,1626,454,0,1367,639,7633,691,559,808,639,3047,2296,1403,887,483,157,51,0,0,375,69,34,358,1015
2021-07-19,10972,48,6439,128998,2480,8626,1854,492,0,1417,700,7999,709,622,795,700,3169,2390,1492,948,465,172,72,4,0,416,55,22,247,1358
2021-07-20,12366,8,7567,133704,2650,9648,2177,541,0,1564,802,8856,846,670,894,802,3458,2776,1564,1058,579,193,74,0,0,369,128,20,369,1062
2021-07-21,11985,7,7902,137588,2149,9156,2247,582,0,1821,875,8059,910,743,1078,875,3168,2356,1438,1097,602,224,84,0,19,463,107,89,77,952
2021-07-22,13034,25,8436,142052,2589,9648,2653,733,0,1775,864,9161,878,747,1028,864,3538,2743,1721,1159,589,216,73,0,2,611,72,52,191,1163
2021-07-23,15573,32,10094,147387,2214,11442,3342,789,0,2028,1081,10948,1122,849,1179,1081,4326,3263,2039,1320,762,274,86,0,19,474,142,17,101,864
2021-07-24,15902,26,9471,153634,2922,11668,3454,780,0,2007,962,11395,1257,807,1200,962,4504,3450,2004,1437,854,315,88,8,3,515,89,36,123,1298
2021-07-25,17045,6,9683,160904,3134,12517,3618,910,0,2068,1045,12076,1074,860,1208,1045,4629,3715,2340,1392,747,255,72,0,3,711,87,28,114,1552
2021-07-26,14516,3,9371,165842,2902,11040,2767,709,0,1948,932,9783,897,816,1132,932,3865,2909,1772,1237,597,232,68,0,7,559,57,19,29,1504
2021-07-27,16117,26,11526,170226,2958,11653,3538,926,0,2152,1148,11432,1105,889,1263,1148,4411,3464,2168,1389,753,279,73,0,1,619,90,30,110,1350
2021-07-28,17405,6,12373,175115,2951,12145,4156,1104,0,2402,1182,12025,1231,955,1447,1182,4598,3631,2224,1572,860,271,100,0,6,621,125,25,74,1580
2021-07-29,17170,32,12930,179181,2423,11875,4188,1107,0,2383,1140,12206,1090,1025,1358,1140,4960,3556,2259,1431,743,261,86,0,2,567,77,19,266,968
2021-07-30,16840,17,12179,183708,3075,11553,4164,1123,0,2262,1178,11664,1108,919,1343,1178,4596,3543,2137,1388,712,298,98,0,5,822,84,9,61,1569
2021-07-31,17786,9,11718,189611,3046,12099,4440,1247,0,2646,1352,12260,1186,1042,1604,1352,4856,3690,2285,1429,781,292,113,0,49,825,64,8,84,1283
2021-08-01,17150,1,11326,195275,3000,11255,4710,1185,0,2468,1274,11731,1258,981,1487,1274,4489,3610,2188,1444,845,296,117,0,0,75,10,0,131,935
2021-08-02,15764,6,11767,199053,2625,10315,4317,1132,0,2216,1130,10783,1072,871,1345,1130,4296,3295,1896,1296,723,256,93,0,1,26,14,0,29,1426
2021-08-03,17105,37,12297,203666,2400,11010,4751,1344,0,2424,1239,11777,1192,986,1438,1239,4656,3392,2207,1522,781,299,112,0,6,34,1,0,34,232
2021-08-04,19819,23,12704,210524,2953,12681,5585,1553,0,2737,1380,13795,1359,1142,1595,1380,5288,4312,2511,1684,941,296,122,0,5,63,0,13,105,186
2021-08-05,20596,34,13893,217063,3084,12261,6610,1725,0,2601,1388,14699,1350,1070,1531,1388,5690,4401,2829,1779,905,344,101,0,91,124,5,67,10,433
2021-08-06,20889,13,16394,221398,2657,12084,6957,1848,0,2716,1331,14859,1364,1095,1621,1331,5679,4600,2855,1725,919,333,112,0,72,268,72,31,7,830
2021-08-07,19257,16,16322,224123,2771,11158,6376,1723,0,2505,1383,13341,1433,1025,1480,1383,5074,4025,2601,1641,925,384,124,0,6,474,75,23,25,1645
2021-08-08,18688,10,17055,225396,2585,10973,5982,1733,0,2505,1340,13078,1381,973,1532,1340,5128,3958,2412,1580,929,331,121,0,88,475,80,12,106,1172
2021-08-09,17236,29,15187,227233,2392,9999,5578,1659,0,2300,1209,11882,1182,912,1388,1209,4568,3568,2262,1484,784,276,122,0,1,466,48,58,85,1038
2021-08-10,19991,0,16258,230765,2866,11445,6615,1931,0,2680,1456,13501,1458,1094,1586,1456,5230,3987,2572,1712,954,369,135,0,0,157,17,16,8,184
2021-08-11,20780,15,17973,233361,2659,12080,6611,2089,0,2889,1454,14537,1424,1113,1776,1454,5484,4454,2806,1793,948,363,113,0,1,1,3,10,2,63
2021-08-12,21668,58,17687,237024,2544,12209,7017,2442,0,2923,1507,15101,1524,1207,1716,1507,5951,4580,2727,1843,991,392,141,0,2,3,0,32,1,116
2021-08-13,21468,25,17025,241190,2692,11824,7219,2425,0,2674,1433,14673,1593,1020,1654,1433,5632,4431,2754,1856,1017,397,179,0,15,391,144,43,33,1230
2021-08-14,20670,8,17655,243945,2402,11427,6841,2402,0,2734,1467,14295,1551,1101,1633,1467,5463,4314,2681,1837,1020,382,149,0,6,517,83,19,71,1150
2021-08-15,20546,14,16945,247264,2600,11191,6861,2494,0,2963,1507,14238,1370,1138,1825,1507,5525,4319,2742,1652,912,334,124,0,9,555,48,28,259,1112
2021-08-16,19740,19,17450,249280,3058,10590,6447,2703,0,2780,1372,13518,1357,1035,1745,1372,5247,4184,2452,1635,865,347,145,0,12,615,71,16,52,1571
2021-08-17,19631,7,16467,252151,2265,10674,6212,2745,0,2816,1424,13425,1442,1113,1703,1424,5107,4208,2503,1607,925,373,144,0,13,561,55,2,175,1042
2021-08-18,22242,4,19680,254488,2878,11857,7174,3211,0,2988,1624,15125,1584,1214,1774,1624,5694,4639,2918,1874,1034,404,146,0,24,556,61,4,80,1395
2021-08-19,22948,9,21720,255538,2343,12454,7172,3322,0,3035,1665,16065,1647,1254,1781,1665,6342,4770,3014,1939,1050,457,140,0,27,481,44,10,136,1131
2021-08-20,23564,23,21448,257421,3031,12108,7212,4244,0,3350,1820,16011,1692,1290,2060,1820,6234,4637,3074,2066,1074,459,159,0,6,764,31,33,38,1588
2021-08-21,22262,40,18576,260884,2331,11436,6900,3926,0,3154,1685,14933,1714,1269,1885,1685,5866,4397,2816,1854,1078,470,166,0,21,601,61,12,183,1104
2021-08-22,19807,5,18200,262259,2177,10486,5895,3426,0,2918,1565,13288,1508,1144,1774,1565,5188,4015,2449,1636,945,400,163,0,7,416,36,4,97,1033
2021-08-23,17672,8,19053,260704,2010,9058,5208,3406,0,2603,1374,11768,1491,1041,1562,1374,4400,3461,2332,1575,927,397,167,0,6,588,93,5,73,904
2021-08-24,20837,22,18613,262717,2514,10599,6292,3946,0,2956,1616,14024,1520,1123,1833,1616,5633,4140,2602,1649,972,421,127,0,10,457,29,2,76,1480
2021-08-25,22642,5,20798,264296,2499,11183,6946,4513,0,3221,1767,15003,1791,1263,1958,1767,5756,4472,3020,1755,1117,475,199,0,11,424,68,3,186,1384
2021-08-26,24599,8,22657,265845,3394,12365,7315,4919,0,3437,1722,16450,1872,1346,2091,1722,6374,4922,3132,2022,1144,536,191,0,24,542,93,35,73,1944
2021-08-27,22070,15,21877,265699,2126,10533,6492,5045,0,2973,1649,15043,1739,1186,1787,1649,5759,4550,2963,1771,1149,443,147,0,2,474,17,3,150,1022
2021-08-28,22597,12,19492,268552,2551,10424,6856,5317,0,3188,1717,14876,1835,1262,1926,1717,5583,4539,2941,1813,1177,479,179,0,6,467,84,7,92,1505
2021-08-29,20579,7,20845,268001,2595,10010,5647,4922,0,3025,1638,13696,1560,1207,1818,1638,5614,3929,2446,1707,991,416,153,0,12,392,16,4,81,1458
2021-08-30,19268,16,21257,265718,2097,9327,5288,4653,0,2928,1597,12579,1650,1169,1759,1597,4929,3708,2380,1562,1048,427,175,0,4,460,37,72,89,1034
2021-08-31,20897,1,18465,267868,1454,9490,5831,5576,0,2947,1683,14057,1760,1188,1759,1683,5416,4150,2723,1768,1098,501,161,0,1,260,38,11,43,734
2021-09-01,18762,5,21073,265279,2107,8299,4976,5487,0,2764,1491,12434,1658,1084,1680,1491,4651,3759,2375,1649,1044,451,163,0,1,91,7,0,327,472
2021-09-02,20988,1,23473,262545,2142,9557,5168,6263,0,3064,1796,13868,1891,1176,1888,1796,5337,4056,2699,1776,1201,506,184,0,1,22,10,0,51,789
2021-09-03,19378,14,22399,259194,2223,8598,4765,6015,0,2925,1549,12793,1689,1146,1779,1549,4704,3922,2511,1656,1042,449,198,0,0,97,13,0,5,357
2021-09-04,19057,10,21582,256307,1760,8308,4536,6213,0,2842,1668,12309,1801,1145,1697,1668,4404,3706,2516,1683,1116,475,210,0,2,190,0,32,58,241
2021-09-05,20396,8,20573,255794,2347,8852,4669,6875,0,3037,1622,13561,1869,1222,1815,1622,5085,4101,2556,1819,1183,508,178,0,54,143,8,83,4,378
2021-09-06,17352,8,20201,252673,1758,7306,4077,5969,0,2654,1451,11349,1562,1099,1555,1451,4330,3461,2187,1371,993,427,142,0,47,212,23,28,109,589
2021-09-07,18547,18,18902,252007,2177,8142,4271,6134,0,2829,1559,12033,1717,1090,1739,1559,4513,3592,2298,1630,1092,462,163,0,2,339,41,5,169,1462
2021-09-08,19733,3,22701,248678,2095,8191,4525,7017,0,2978,1593,13019,1856,1175,1803,1593,4981,3885,2512,1641,1131,545,180,0,17,534,14,4,182,933
2021-09-09,19307,6,24855,242808,1577,8020,4358,6929,0,2881,1597,12928,1704,1165,1716,1597,4988,3948,2393,1599,1067,459,178,0,0,332,0,74,39,918
2021-09-10,21176,4,21476,242167,2162,8437,4775,7964,0,3345,1814,13607,1986,1362,1983,1814,4997,4141,2640,1829,1197,581,208,0,0,271,105,42,0,203
2021-09-11,19550,7,21771,239354,2144,8187,4064,7299,0,3009,1650,12772,1797,1171,1838,1650,4695,3888,2554,1635,1150,463,184,0,0,8,5,46,0,75
2021-09-12,19198,5,20980,237280,1916,7478,3849,7871,0,2991,1686,12366,1914,1153,1838,1686,4796,3540,2336,1694,1231,509,174,0,0,1,8,153,0,205
2021-09-13,16073,21,24813,228127,1547,6304,3366,6403,0,2498,1391,10332,1562,992,1506,1391,3967,3070,1977,1318,965,425,172,0,20,427,42,11,32,674
2021-09-14,15669,17,18053,225280,1041,5993,3514,6162,0,2541,1318,10104,1476,1022,1519,1318,3693,3044,1931,1436,906,409,161,0,6,360,35,5,20,498
2021-09-15,19495,11,18760,225593,1389,7516,3521,8458,0,3201,1712,12409,1952,1280,1921,1712,4502,3796,2412,1699,1216,544,192,0,16,485,91,39,15,556
2021-09-16,18815,7,16939,227123,1627,7028,3829,7958,0,3036,1528,12191,1792,1213,1823,1528,4430,3795,2338,1628,1132,484,176,0,4,456,47,45,54,775
2021-09-17,17577,3,22970,221343,1742,6503,3810,7264,0,2590,1417,11621,1668,1027,1563,1417,4322,3525,2243,1531,1037,450,181,0,3,432,31,13,20,1055
2021-09-18,15549,5,17205,219363,1251,5572,3271,6706,0,2429,1321,9981,1595,954,1475,1321,3678,2992,1914,1397,952,462,181,0,1,331,48,23,22,693
2021-09-19,14954,11,23469,210472,1216,5555,2926,6473,0,2353,1233,9644,1467,945,1408,1233,3501,2938,1846,1359,898,428,141,0,8,196,39,3,72,720
2021-09-20,14345,43,16814,207702,1157,5150,2655,6540,0,2321,1244,9073,1500,882,1439,1244,3360,2724,1715,1274,928,424,148,24,4,447,7,1,10,523
2021-09-21,15759,27,16650,206477,1223,5520,2855,7384,0,2451,1399,10017,1611,935,1516,1399,3687,3051,1843,1436,968,461,182,0,3,301,45,15,2,622
