date,state,deaths_new,deaths_new_dod,deaths_bid,deaths_bid_dod
2021-01-07,W.P. Putrajaya,1,0,0,0
2021-01-08,Johor,3,0,0,0
2021-01-08,Kedah,0,0,0,0
2021-01-08,Kelantan,0,0,0,0
2021-01-08,Melaka,0,0,0,0
2021-01-08,Negeri Sembilan,0,0,0,0
2021-01-08,Pahang,0,3,0,0
2021-01-08,Perak,0,0,0,0
2021-01-08,Perlis,0,0,0,0
2021-01-08,Pulau Pinang,0,0,0,0
2021-01-08,Sabah,4,1,3,1
2021-01-08,Sarawak,0,0,0,0
2021-01-08,Selangor,9,7,0,0
2021-01-08,Terengganu,0,0,0,0
2021-01-08,W.P. Kuala Lumpur,0,0,0,0
2021-01-08,W.P. Labuan,0,0,0,0
2021-01-08,W.P. Putrajaya,0,1,0,0
2021-01-09,Johor,3,1,0,0
2021-01-09,Kedah,0,0,0,0
2021-01-09,Kelantan,0,0,0,0
2021-01-09,Melaka,0,0,0,0
2021-01-09,Negeri Sembilan,0,0,0,0
2021-01-09,Pahang,0,0,0,0
2021-01-09,Perak,0,0,0,0
2021-01-09,Perlis,0,0,0,0
2021-01-09,Pulau Pinang,0,0,0,0
2021-01-09,Sabah,0,1,0,1
2021-01-09,Sarawak,0,0,0,0
2021-01-09,Selangor,1,5,0,0
2021-01-09,Terengganu,0,0,0,0
2021-01-09,W.P. Kuala Lumpur,0,0,0,0
2021-01-09,W.P. Labuan,0,0,0,0
2021-01-09,W.P. Putrajaya,1,1,0,0
2021-01-10,Johor,0,1,0,0
2021-01-10,Kedah,0,0,0,0
2021-01-10,Kelantan,0,0,0,0
2021-01-10,Melaka,0,0,0,0
2021-01-10,Negeri Sembilan,0,0,0,0
2021-01-10,Pahang,0,0,0,0
2021-01-10,Perak,0,1,0,0
2021-01-10,Perlis,0,0,0,0
2021-01-10,Pulau Pinang,0,0,0,0
2021-01-10,Sabah,1,2,1,1
2021-01-10,Sarawak,0,0,0,0
2021-01-10,Selangor,5,7,0,2
2021-01-10,Terengganu,0,0,0,0
2021-01-10,W.P. Kuala Lumpur,3,1,0,0
2021-01-10,W.P. Labuan,0,0,0,0
2021-01-10,W.P. Putrajaya,0,0,0,0
2021-01-11,Johor,0,0,0,0
2021-01-11,Kedah,0,0,0,0
2021-01-11,Kelantan,0,0,0,0
2021-01-11,Melaka,0,0,0,0
2021-01-11,Negeri Sembilan,0,0,0,0
2021-01-11,Pahang,0,0,0,0
2021-01-11,Perak,0,0,0,0
2021-01-11,Perlis,0,0,0,0
2021-01-11,Pulau Pinang,0,0,0,0
2021-01-11,Sabah,1,1,1,1
2021-01-11,Sarawak,0,0,0,0
2021-01-11,Selangor,3,2,0,0
2021-01-11,Terengganu,0,0,0,0
2021-01-11,W.P. Kuala Lumpur,0,0,0,0
2021-01-11,W.P. Labuan,0,0,0,0
2021-01-11,W.P. Putrajaya,0,0,0,0
2021-01-12,Johor,0,3,0,1
2021-01-12,Kedah,0,0,0,0
2021-01-12,Kelantan,0,0,0,0
2021-01-12,Melaka,0,0,0,0
2021-01-12,Negeri Sembilan,0,0,0,0
2021-01-12,Pahang,0,0,0,0
2021-01-12,Perak,1,0,0,0
2021-01-12,Perlis,0,0,0,0
2021-01-12,Pulau Pinang,0,0,0,0
2021-01-12,Sabah,0,3,0,0
2021-01-12,Sarawak,0,0,0,0
2021-01-12,Selangor,3,1,0,0
2021-01-12,Terengganu,0,0,0,0
2021-01-12,W.P. Kuala Lumpur,0,3,0,0
2021-01-12,W.P. Labuan,0,0,0,0
2021-01-12,W.P. Putrajaya,0,0,0,0
2021-01-13,Johor,1,0,0,0
2021-01-13,Kedah,0,0,0,0
2021-01-13,Kelantan,0,0,0,0
2021-01-13,Melaka,0,1,0,1
2021-01-13,Negeri Sembilan,0,1,0,0
2021-01-13,Pahang,0,0,0,0
2021-01-13,Perak,0,1,0,0
2021-01-13,Perlis,0,0,0,0
2021-01-13,Pulau Pinang,0,0,0,0
2021-01-13,Sabah,3,2,2,1
2021-01-13,Sarawak,0,0,0,0
2021-01-13,Selangor,0,0,0,0
2021-01-13,Terengganu,0,0,0,0
2021-01-13,W.P. Kuala Lumpur,0,3,0,2
2021-01-13,W.P. Labuan,0,0,0,0
2021-01-13,W.P. Putrajaya,0,1,0,0
2021-01-14,Johor,2,0,0,0
2021-01-14,Kedah,0,1,0,0
2021-01-14,Kelantan,0,0,0,0
2021-01-14,Melaka,0,0,0,0
2021-01-14,Negeri Sembilan,1,0,0,0
2021-01-14,Pahang,0,1,0,0
2021-01-14,Perak,0,0,0,0
2021-01-14,Perlis,0,0,0,0
2021-01-14,Pulau Pinang,0,0,0,0
2021-01-14,Sabah,8,3,2,1
2021-01-14,Sarawak,0,1,0,0
2021-01-14,Selangor,3,6,0,1
2021-01-14,Terengganu,0,0,0,0
2021-01-14,W.P. Kuala Lumpur,0,1,0,1
2021-01-14,W.P. Labuan,0,0,0,0
2021-01-14,W.P. Putrajaya,1,0,0,0
2021-01-15,Johor,1,1,0,0
2021-01-15,Kedah,1,0,0,0
2021-01-15,Kelantan,0,0,0,0
2021-01-15,Melaka,0,0,0,0
2021-01-15,Negeri Sembilan,0,0,0,0
2021-01-15,Pahang,0,0,0,0
2021-01-15,Perak,0,0,0,0
2021-01-15,Perlis,0,0,0,0
2021-01-15,Pulau Pinang,0,0,0,0
2021-01-15,Sabah,2,2,0,1
2021-01-15,Sarawak,0,0,0,0
2021-01-15,Selangor,4,10,0,2
2021-01-15,Terengganu,0,0,0,0
2021-01-15,W.P. Kuala Lumpur,0,1,0,0
2021-01-15,W.P. Labuan,0,0,0,0
2021-01-15,W.P. Putrajaya,0,0,0,0
2021-01-16,Johor,0,4,0,0
2021-01-16,Kedah,0,1,0,0
2021-01-16,Kelantan,0,0,0,0
2021-01-16,Melaka,0,0,0,0
2021-01-16,Negeri Sembilan,0,1,0,0
2021-01-16,Pahang,1,0,0,0
2021-01-16,Perak,1,0,0,0
2021-01-16,Perlis,0,0,0,0
2021-01-16,Pulau Pinang,0,0,0,0
2021-01-16,Sabah,4,3,1,0
2021-01-16,Sarawak,0,0,0,0
2021-01-16,Selangor,1,5,0,2
2021-01-16,Terengganu,0,1,0,0
2021-01-16,W.P. Kuala Lumpur,1,0,0,0
2021-01-16,W.P. Labuan,0,0,0,0
2021-01-16,W.P. Putrajaya,0,0,0,0
2021-01-17,Johor,2,1,0,0
2021-01-17,Kedah,1,0,0,0
2021-01-17,Kelantan,0,0,0,0
2021-01-17,Melaka,0,0,0,0
2021-01-17,Negeri Sembilan,1,0,0,0
2021-01-17,Pahang,0,0,0,0
2021-01-17,Perak,0,0,0,0
2021-01-17,Perlis,0,0,0,0
2021-01-17,Pulau Pinang,0,0,0,0
2021-01-17,Sabah,0,1,0,1
2021-01-17,Sarawak,0,0,0,0
2021-01-17,Selangor,3,8,1,1
2021-01-17,Terengganu,0,0,0,0
2021-01-17,W.P. Kuala Lumpur,0,0,0,0
2021-01-17,W.P. Labuan,0,1,0,1
2021-01-17,W.P. Putrajaya,0,0,0,0
2021-01-18,Johor,0,3,0,0
2021-01-18,Kedah,0,1,0,0
2021-01-18,Kelantan,0,1,0,0
2021-01-18,Melaka,0,0,0,0
2021-01-18,Negeri Sembilan,0,0,0,0
2021-01-18,Pahang,0,0,0,0
2021-01-18,Perak,0,1,0,0
2021-01-18,Perlis,0,0,0,0
2021-01-18,Pulau Pinang,0,0,0,0
2021-01-18,Sabah,1,2,0,0
2021-01-18,Sarawak,0,1,0,0
2021-01-18,Selangor,2,5,0,1
2021-01-18,Terengganu,1,0,0,0
2021-01-18,W.P. Kuala Lumpur,0,2,0,0
2021-01-18,W.P. Labuan,0,0,0,0
2021-01-18,W.P. Putrajaya,0,0,0,0
2021-01-19,Johor,2,3,0,0
2021-01-19,Kedah,1,0,0,0
2021-01-19,Kelantan,1,0,0,0
2021-01-19,Melaka,0,1,0,0
2021-01-19,Negeri Sembilan,0,0,0,0
2021-01-19,Pahang,0,0,0,0
2021-01-19,Perak,1,0,0,0
2021-01-19,Perlis,0,0,0,0
2021-01-19,Pulau Pinang,0,0,0,0
2021-01-19,Sabah,0,1,0,0
2021-01-19,Sarawak,1,0,0,0
2021-01-19,Selangor,7,3,0,0
2021-01-19,Terengganu,0,0,0,0
2021-01-19,W.P. Kuala Lumpur,0,2,0,2
2021-01-19,W.P. Labuan,1,0,1,0
2021-01-19,W.P. Putrajaya,0,0,0,0
2021-01-20,Johor,3,3,0,0
2021-01-20,Kedah,0,0,0,0
2021-01-20,Kelantan,0,0,0,0
2021-01-20,Melaka,0,0,0,0
2021-01-20,Negeri Sembilan,0,1,0,0
2021-01-20,Pahang,0,1,0,1
2021-01-20,Perak,0,1,0,0
2021-01-20,Perlis,0,0,0,0
2021-01-20,Pulau Pinang,0,0,0,0
2021-01-20,Sabah,3,1,0,0
2021-01-20,Sarawak,1,2,0,1
2021-01-20,Selangor,4,5,1,1
2021-01-20,Terengganu,0,1,0,0
2021-01-20,W.P. Kuala Lumpur,0,5,0,2
2021-01-20,W.P. Labuan,0,0,0,0
2021-01-20,W.P. Putrajaya,0,0,0,0
2021-01-21,Johor,4,1,0,0
2021-01-21,Kedah,0,0,0,0
2021-01-21,Kelantan,0,0,0,0
2021-01-21,Melaka,0,1,0,0
2021-01-21,Negeri Sembilan,1,0,0,0
2021-01-21,Pahang,0,1,0,1
2021-01-21,Perak,1,0,0,0
2021-01-21,Perlis,0,0,0,0
2021-01-21,Pulau Pinang,0,1,0,0
2021-01-21,Sabah,2,3,2,2
2021-01-21,Sarawak,1,1,0,0
2021-01-21,Selangor,3,5,0,2
2021-01-21,Terengganu,0,0,0,0
2021-01-21,W.P. Kuala Lumpur,0,2,0,0
2021-01-21,W.P. Labuan,0,0,0,0
2021-01-21,W.P. Putrajaya,0,0,0,0
2021-01-22,Johor,1,3,0,0
2021-01-22,Kedah,0,0,0,0
2021-01-22,Kelantan,0,0,0,0
2021-01-22,Melaka,0,2,0,1
2021-01-22,Negeri Sembilan,0,1,0,0
2021-01-22,Pahang,0,0,0,0
2021-01-22,Perak,0,0,0,0
2021-01-22,Perlis,0,0,0,0
2021-01-22,Pulau Pinang,1,0,0,0
2021-01-22,Sabah,3,0,1,0
2021-01-22,Sarawak,2,1,0,0
2021-01-22,Selangor,8,7,3,2
2021-01-22,Terengganu,0,0,0,0
2021-01-22,W.P. Kuala Lumpur,3,2,0,0
2021-01-22,W.P. Labuan,0,0,0,0
2021-01-22,W.P. Putrajaya,0,0,0,0
2021-01-23,Johor,2,0,0,0
2021-01-23,Kedah,0,0,0,0
2021-01-23,Kelantan,0,0,0,0
2021-01-23,Melaka,1,0,0,0
2021-01-23,Negeri Sembilan,0,1,0,0
2021-01-23,Pahang,0,1,0,0
2021-01-23,Perak,0,1,0,0
2021-01-23,Perlis,0,0,0,0
2021-01-23,Pulau Pinang,0,0,0,0
2021-01-23,Sabah,0,2,0,1
2021-01-23,Sarawak,1,4,0,0
2021-01-23,Selangor,2,3,0,0
2021-01-23,Terengganu,0,1,0,0
2021-01-23,W.P. Kuala Lumpur,1,2,0,0
2021-01-23,W.P. Labuan,0,0,0,0
2021-01-23,W.P. Putrajaya,0,0,0,0
2021-01-24,Johor,2,0,0,0
2021-01-24,Kedah,0,0,0,0
2021-01-24,Kelantan,0,1,0,0
2021-01-24,Melaka,1,0,0,0
2021-01-24,Negeri Sembilan,0,2,0,0
2021-01-24,Pahang,0,0,0,0
2021-01-24,Perak,0,1,0,0
2021-01-24,Perlis,0,0,0,0
2021-01-24,Pulau Pinang,0,0,0,0
2021-01-24,Sabah,2,1,1,1
2021-01-24,Sarawak,3,0,1,0
2021-01-24,Selangor,1,4,0,0
2021-01-24,Terengganu,2,0,0,0
2021-01-24,W.P. Kuala Lumpur,0,2,0,0
2021-01-24,W.P. Labuan,0,0,0,0
2021-01-24,W.P. Putrajaya,0,0,0,0
2021-01-25,Johor,0,2,0,0
2021-01-25,Kedah,0,0,0,0
2021-01-25,Kelantan,1,0,0,0
2021-01-25,Melaka,0,0,0,0
2021-01-25,Negeri Sembilan,0,0,0,0
2021-01-25,Pahang,1,0,0,0
2021-01-25,Perak,1,1,0,1
2021-01-25,Perlis,0,0,0,0
2021-01-25,Pulau Pinang,0,0,0,0
2021-01-25,Sabah,3,1,3,1
2021-01-25,Sarawak,2,3,0,0
2021-01-25,Selangor,2,4,0,1
2021-01-25,Terengganu,0,0,0,0
2021-01-25,W.P. Kuala Lumpur,1,5,0,1
2021-01-25,W.P. Labuan,0,0,0,0
2021-01-25,W.P. Putrajaya,0,0,0,0
2021-01-26,Johor,1,0,0,0
2021-01-26,Kedah,0,1,0,0
2021-01-26,Kelantan,0,1,0,0
2021-01-26,Melaka,0,0,0,0
2021-01-26,Negeri Sembilan,0,0,0,0
2021-01-26,Pahang,0,0,0,0
2021-01-26,Perak,1,1,0,0
2021-01-26,Perlis,0,0,0,0
2021-01-26,Pulau Pinang,1,0,1,0
2021-01-26,Sabah,0,0,0,0
2021-01-26,Sarawak,3,1,0,0
2021-01-26,Selangor,1,11,0,1
2021-01-26,Terengganu,0,0,0,0
2021-01-26,W.P. Kuala Lumpur,4,5,1,1
2021-01-26,W.P. Labuan,0,0,0,0
2021-01-26,W.P. Putrajaya,0,0,0,0
2021-01-27,Johor,0,1,0,0
2021-01-27,Kedah,0,0,0,0
2021-01-27,Kelantan,0,1,0,0
2021-01-27,Melaka,0,0,0,0
2021-01-27,Negeri Sembilan,0,0,0,0
2021-01-27,Pahang,0,0,0,0
2021-01-27,Perak,1,0,0,0
2021-01-27,Perlis,0,0,0,0
2021-01-27,Pulau Pinang,0,0,0,0
2021-01-27,Sabah,1,3,0,1
2021-01-27,Sarawak,1,1,0,0
2021-01-27,Selangor,4,6,0,2
2021-01-27,Terengganu,0,0,0,0
2021-01-27,W.P. Kuala Lumpur,0,4,0,3
2021-01-27,W.P. Labuan,0,0,0,0
2021-01-27,W.P. Putrajaya,0,0,0,0
2021-01-28,Johor,0,0,0,0
2021-01-28,Kedah,1,0,0,0
2021-01-28,Kelantan,0,0,0,0
2021-01-28,Melaka,0,0,0,0
2021-01-28,Negeri Sembilan,0,0,0,0
2021-01-28,Pahang,0,0,0,0
2021-01-28,Perak,0,1,0,0
2021-01-28,Perlis,0,0,0,0
2021-01-28,Pulau Pinang,0,0,0,0
2021-01-28,Sabah,3,1,1,0
2021-01-28,Sarawak,1,0,0,0
2021-01-28,Selangor,4,8,1,0
2021-01-28,Terengganu,0,0,0,0
2021-01-28,W.P. Kuala Lumpur,1,1,0,0
2021-01-28,W.P. Labuan,0,1,0,0
2021-01-28,W.P. Putrajaya,0,0,0,0
2021-01-29,Johor,0,0,0,0
2021-01-29,Kedah,0,0,0,0
2021-01-29,Kelantan,1,0,0,0
2021-01-29,Melaka,1,2,0,0
2021-01-29,Negeri Sembilan,0,1,0,0
2021-01-29,Pahang,0,0,0,0
2021-01-29,Perak,1,1,1,0
2021-01-29,Perlis,0,0,0,0
2021-01-29,Pulau Pinang,0,0,0,0
2021-01-29,Sabah,2,2,1,0
2021-01-29,Sarawak,1,2,0,1
2021-01-29,Selangor,9,7,3,1
2021-01-29,Terengganu,0,1,0,0
2021-01-29,W.P. Kuala Lumpur,1,2,0,0
2021-01-29,W.P. Labuan,0,1,0,0
2021-01-29,W.P. Putrajaya,0,0,0,0
2021-01-30,Johor,1,1,0,0
2021-01-30,Kedah,0,0,0,0
2021-01-30,Kelantan,0,0,0,0
2021-01-30,Melaka,1,0,0,0
2021-01-30,Negeri Sembilan,0,1,0,0
2021-01-30,Pahang,0,0,0,0
2021-01-30,Perak,2,1,0,0
2021-01-30,Perlis,0,0,0,0
2021-01-30,Pulau Pinang,0,0,0,0
2021-01-30,Sabah,2,2,1,1
2021-01-30,Sarawak,1,0,0,0
2021-01-30,Selangor,4,7,2,0
2021-01-30,Terengganu,0,0,0,0
2021-01-30,W.P. Kuala Lumpur,0,1,0,1
2021-01-30,W.P. Labuan,2,0,0,0
2021-01-30,W.P. Putrajaya,0,0,0,0
2021-01-31,Johor,0,3,0,0
2021-01-31,Kedah,0,0,0,0
2021-01-31,Kelantan,0,0,0,0
2021-01-31,Melaka,0,1,0,0
2021-01-31,Negeri Sembilan,0,1,0,0
2021-01-31,Pahang,0,0,0,0
2021-01-31,Perak,0,1,0,1
2021-01-31,Perlis,0,0,0,0
2021-01-31,Pulau Pinang,0,0,0,0
2021-01-31,Sabah,0,1,0,1
2021-01-31,Sarawak,1,1,1,0
2021-01-31,Selangor,12,7,1,0
2021-01-31,Terengganu,0,0,0,0
2021-01-31,W.P. Kuala Lumpur,1,3,0,0
2021-01-31,W.P. Labuan,0,0,0,0
2021-01-31,W.P. Putrajaya,0,0,0,0
2021-02-01,Johor,1,0,0,0
2021-02-01,Kedah,0,1,0,0
2021-02-01,Kelantan,0,1,0,0
2021-02-01,Melaka,1,0,0,0
2021-02-01,Negeri Sembilan,3,0,0,0
2021-02-01,Pahang,0,0,0,0
2021-02-01,Perak,1,0,0,0
2021-02-01,Perlis,0,0,0,0
2021-02-01,Pulau Pinang,0,0,0,0
2021-02-01,Sabah,0,1,0,0
2021-02-01,Sarawak,1,1,0,1
2021-02-01,Selangor,1,5,0,0
2021-02-01,Terengganu,1,0,0,0
2021-02-01,W.P. Kuala Lumpur,0,4,0,1
2021-02-01,W.P. Labuan,1,1,0,0
2021-02-01,W.P. Putrajaya,0,1,0,0
2021-02-02,Johor,2,2,0,0
2021-02-02,Kedah,1,0,0,0
2021-02-02,Kelantan,0,0,0,0
2021-02-02,Melaka,0,0,0,0
2021-02-02,Negeri Sembilan,0,1,0,0
2021-02-02,Pahang,0,0,0,0
2021-02-02,Perak,0,1,0,0
2021-02-02,Perlis,0,0,0,0
2021-02-02,Pulau Pinang,0,0,0,0
2021-02-02,Sabah,4,3,0,1
2021-02-02,Sarawak,0,1,0,0
2021-02-02,Selangor,12,4,0,0
2021-02-02,Terengganu,0,0,0,0
2021-02-02,W.P. Kuala Lumpur,2,2,0,0
2021-02-02,W.P. Labuan,0,0,0,0
2021-02-02,W.P. Putrajaya,0,0,0,0
2021-02-03,Johor,1,1,0,0
2021-02-03,Kedah,0,0,0,0
2021-02-03,Kelantan,1,1,0,0
2021-02-03,Melaka,1,0,1,0
2021-02-03,Negeri Sembilan,3,0,0,0
2021-02-03,Pahang,0,0,0,0
2021-02-03,Perak,2,0,1,0
2021-02-03,Perlis,0,0,0,0
2021-02-03,Pulau Pinang,0,0,0,0
2021-02-03,Sabah,1,5,1,1
2021-02-03,Sarawak,3,2,1,0
2021-02-03,Selangor,5,8,0,1
2021-02-03,Terengganu,0,0,0,0
2021-02-03,W.P. Kuala Lumpur,1,3,0,1
2021-02-03,W.P. Labuan,0,0,0,0
2021-02-03,W.P. Putrajaya,0,0,0,0
2021-02-04,Johor,2,5,0,0
2021-02-04,Kedah,0,0,0,0
2021-02-04,Kelantan,1,1,0,0
2021-02-04,Melaka,1,2,0,0
2021-02-04,Negeri Sembilan,1,0,0,0
2021-02-04,Pahang,2,0,2,0
2021-02-04,Perak,0,1,0,0
2021-02-04,Perlis,0,0,0,0
2021-02-04,Pulau Pinang,0,0,0,0
2021-02-04,Sabah,3,5,0,2
2021-02-04,Sarawak,3,4,0,0
2021-02-04,Selangor,4,3,1,0
2021-02-04,Terengganu,0,0,0,0
2021-02-04,W.P. Kuala Lumpur,0,1,0,0
2021-02-04,W.P. Labuan,0,0,0,0
2021-02-04,W.P. Putrajaya,0,0,0,0
2021-02-05,Johor,0,1,0,0
2021-02-05,Kedah,0,0,0,0
2021-02-05,Kelantan,0,0,0,0
2021-02-05,Melaka,0,0,0,0
2021-02-05,Negeri Sembilan,0,0,0,0
2021-02-05,Pahang,0,0,0,0
2021-02-05,Perak,1,1,0,1
2021-02-05,Perlis,0,0,0,0
2021-02-05,Pulau Pinang,0,0,0,0
2021-02-05,Sabah,5,2,1,1
2021-02-05,Sarawak,3,1,0,0
2021-02-05,Selangor,3,3,0,0
2021-02-05,Terengganu,0,0,0,0
2021-02-05,W.P. Kuala Lumpur,7,0,1,0
2021-02-05,W.P. Labuan,0,0,0,0
2021-02-05,W.P. Putrajaya,0,0,0,0
2021-02-06,Johor,3,0,0,0
2021-02-06,Kedah,0,1,0,0
2021-02-06,Kelantan,1,0,0,0
2021-02-06,Melaka,2,0,0,0
2021-02-06,Negeri Sembilan,0,0,0,0
2021-02-06,Pahang,0,1,0,1
2021-02-06,Perak,0,1,0,0
2021-02-06,Perlis,0,0,0,0
2021-02-06,Pulau Pinang,0,2,0,0
2021-02-06,Sabah,3,2,2,0
2021-02-06,Sarawak,0,2,0,0
2021-02-06,Selangor,1,6,0,0
2021-02-06,Terengganu,0,0,0,0
2021-02-06,W.P. Kuala Lumpur,2,1,1,0
2021-02-06,W.P. Labuan,0,0,0,0
2021-02-06,W.P. Putrajaya,0,0,0,0
2021-02-07,Johor,1,3,0,0
2021-02-07,Kedah,1,1,0,0
2021-02-07,Kelantan,0,0,0,0
2021-02-07,Melaka,0,0,0,0
2021-02-07,Negeri Sembilan,0,0,0,0
2021-02-07,Pahang,0,1,0,0
2021-02-07,Perak,0,1,0,0
2021-02-07,Perlis,0,0,0,0
2021-02-07,Pulau Pinang,1,0,0,0
2021-02-07,Sabah,3,2,1,0
2021-02-07,Sarawak,2,1,0,0
2021-02-07,Selangor,4,2,1,0
2021-02-07,Terengganu,0,0,0,0
2021-02-07,W.P. Kuala Lumpur,3,1,1,0
2021-02-07,W.P. Labuan,0,0,0,0
2021-02-07,W.P. Putrajaya,0,0,0,0
2021-02-08,Johor,2,3,0,0
2021-02-08,Kedah,1,0,0,0
2021-02-08,Kelantan,1,0,0,0
2021-02-08,Melaka,1,0,1,0
2021-02-08,Negeri Sembilan,0,0,0,0
2021-02-08,Pahang,0,1,0,0
2021-02-08,Perak,2,0,1,0
2021-02-08,Perlis,0,0,0,0
2021-02-08,Pulau Pinang,1,0,0,0
2021-02-08,Sabah,3,7,2,3
2021-02-08,Sarawak,3,4,0,0
2021-02-08,Selangor,7,6,0,2
2021-02-08,Terengganu,0,0,0,0
2021-02-08,W.P. Kuala Lumpur,3,2,2,1
2021-02-08,W.P. Labuan,0,0,0,0
2021-02-08,W.P. Putrajaya,0,0,0,0
2021-02-09,Johor,2,3,0,0
2021-02-09,Kedah,0,0,0,0
2021-02-09,Kelantan,0,0,0,0
2021-02-09,Melaka,0,0,0,0
2021-02-09,Negeri Sembilan,0,1,0,0
2021-02-09,Pahang,0,0,0,0
2021-02-09,Perak,0,0,0,0
2021-02-09,Perlis,0,0,0,0
2021-02-09,Pulau Pinang,0,0,0,0
2021-02-09,Sabah,2,2,0,0
2021-02-09,Sarawak,2,0,0,0
2021-02-09,Selangor,6,7,0,0
2021-02-09,Terengganu,0,0,0,0
2021-02-09,W.P. Kuala Lumpur,1,0,0,0
2021-02-09,W.P. Labuan,0,0,0,0
2021-02-09,W.P. Putrajaya,0,0,0,0
2021-02-10,Johor,2,0,0,0
2021-02-10,Kedah,1,1,0,0
2021-02-10,Kelantan,0,1,0,0
2021-02-10,Melaka,0,0,0,0
2021-02-10,Negeri Sembilan,0,1,0,1
2021-02-10,Pahang,0,0,0,0
2021-02-10,Perak,0,0,0,0
2021-02-10,Perlis,0,0,0,0
2021-02-10,Pulau Pinang,0,0,0,0
2021-02-10,Sabah,4,1,0,0
2021-02-10,Sarawak,0,1,0,0
2021-02-10,Selangor,5,6,0,1
2021-02-10,Terengganu,0,0,0,0
2021-02-10,W.P. Kuala Lumpur,1,0,0,0
2021-02-10,W.P. Labuan,0,0,0,0
2021-02-10,W.P. Putrajaya,1,0,0,0
2021-02-11,Johor,0,0,0,0
2021-02-11,Kedah,0,0,0,0
2021-02-11,Kelantan,0,0,0,0
2021-02-11,Melaka,0,1,0,0
2021-02-11,Negeri Sembilan,0,0,0,0
2021-02-11,Pahang,0,0,0,0
2021-02-11,Perak,0,1,0,0
2021-02-11,Perlis,0,0,0,0
2021-02-11,Pulau Pinang,0,0,0,0
2021-02-11,Sabah,0,2,0,0
2021-02-11,Sarawak,0,1,0,0
2021-02-11,Selangor,0,5,0,0
2021-02-11,Terengganu,1,2,0,0
2021-02-11,W.P. Kuala Lumpur,0,1,0,0
2021-02-11,W.P. Labuan,0,0,0,0
2021-02-11,W.P. Putrajaya,0,0,0,0
2021-02-12,Johor,1,1,0,0
2021-02-12,Kedah,0,0,0,0
2021-02-12,Kelantan,1,0,0,0
2021-02-12,Melaka,1,0,0,0
2021-02-12,Negeri Sembilan,0,0,0,0
2021-02-12,Pahang,1,0,1,0
2021-02-12,Perak,1,0,0,0
2021-02-12,Perlis,0,0,0,0
2021-02-12,Pulau Pinang,0,0,0,0
2021-02-12,Sabah,2,0,0,0
2021-02-12,Sarawak,2,1,0,0
2021-02-12,Selangor,7,2,0,0
2021-02-12,Terengganu,0,1,0,0
2021-02-12,W.P. Kuala Lumpur,2,1,0,0
2021-02-12,W.P. Labuan,0,0,0,0
2021-02-12,W.P. Putrajaya,0,0,0,0
2021-02-13,Johor,1,1,0,0
2021-02-13,Kedah,0,0,0,0
2021-02-13,Kelantan,0,0,0,0
2021-02-13,Melaka,0,0,0,0
2021-02-13,Negeri Sembilan,0,0,0,0
2021-02-13,Pahang,0,0,0,0
2021-02-13,Perak,0,1,0,0
2021-02-13,Perlis,0,0,0,0
2021-02-13,Pulau Pinang,0,1,0,0
2021-02-13,Sabah,1,3,0,1
2021-02-13,Sarawak,1,3,0,0
2021-02-13,Selangor,2,3,1,0
2021-02-13,Terengganu,1,0,0,0
2021-02-13,W.P. Kuala Lumpur,0,3,0,1
2021-02-13,W.P. Labuan,0,0,0,0
2021-02-13,W.P. Putrajaya,0,0,0,0
2021-02-14,Johor,0,1,0,0
2021-02-14,Kedah,0,0,0,0
2021-02-14,Kelantan,0,0,0,0
2021-02-14,Melaka,0,0,0,0
2021-02-14,Negeri Sembilan,0,0,0,0
2021-02-14,Pahang,0,0,0,0
2021-02-14,Perak,0,0,0,0
2021-02-14,Perlis,0,0,0,0
2021-02-14,Pulau Pinang,1,0,0,0
2021-02-14,Sabah,1,1,0,0
2021-02-14,Sarawak,3,1,0,1
2021-02-14,Selangor,3,3,0,0
2021-02-14,Terengganu,0,0,0,0
2021-02-14,W.P. Kuala Lumpur,0,3,0,0
2021-02-14,W.P. Labuan,0,0,0,0
2021-02-14,W.P. Putrajaya,0,0,0,0
2021-02-15,Johor,1,0,0,0
2021-02-15,Kedah,0,0,0,0
2021-02-15,Kelantan,0,0,0,0
2021-02-15,Melaka,0,0,0,0
2021-02-15,Negeri Sembilan,0,1,0,0
2021-02-15,Pahang,0,0,0,0
2021-02-15,Perak,1,0,0,0
2021-02-15,Perlis,0,0,0,0
2021-02-15,Pulau Pinang,0,0,0,0
2021-02-15,Sabah,1,3,0,1
2021-02-15,Sarawak,0,1,0,0
2021-02-15,Selangor,5,5,0,1
2021-02-15,Terengganu,0,0,0,0
2021-02-15,W.P. Kuala Lumpur,3,4,0,1
2021-02-15,W.P. Labuan,0,0,0,0
2021-02-15,W.P. Putrajaya,0,0,0,0
2021-02-16,Johor,0,2,0,1
2021-02-16,Kedah,0,1,0,0
2021-02-16,Kelantan,0,0,0,0
2021-02-16,Melaka,0,0,0,0
2021-02-16,Negeri Sembilan,1,0,0,0
2021-02-16,Pahang,0,0,0,0
2021-02-16,Perak,0,1,0,0
2021-02-16,Perlis,0,0,0,0
2021-02-16,Pulau Pinang,0,0,0,0
2021-02-16,Sabah,2,1,1,0
2021-02-16,Sarawak,1,1,0,0
2021-02-16,Selangor,2,2,0,0
2021-02-16,Terengganu,0,0,0,0
2021-02-16,W.P. Kuala Lumpur,3,4,0,0
2021-02-16,W.P. Labuan,0,0,0,0
